#Daily/Hourly Sums represent an integration over time. Basically by summing the readings over the number of seconds in the measurement period, the units of radiant power are converted to radiant energy and are useful for studying effects related to exposure. Current available values are Caldwell biological spectral weighting function, Flint biological spectral weighting function, erythemally weighted irradiance, UV-A irradiance, and UV-B irradiance and spectral weighting function Vitamin D.
#Location: North Carolina,Raleigh
#Latitude: 35.728000 N
#Longitude: 78.680000 W
#Elevation: 120 m
#Internal ID: NC02
#Local Standard Date Time: YYYY-MM-DD
#Local Day of year: DOY
#Sums: UVA (J/(m^2 day/hour)), UVB (J/(m^2 day/hour)), Erythemal (J/(m^2 day/hour)), Flint (J/(m^2 day/hour)), Caldwell (J/(m^2 day/hour)), Vitamin D (J/(m^2 day/hour))
ID  ,Date      ,DOY,       UVA,       UVB, Erythemal,     Flint,  Caldwell, Vitamin D
NC02,2011-01-01,  1,194920.000,  2917.100,   361.510,  1873.900,   409.230,   610.210
NC02,2011-01-02,  2,107070.000,  1892.000,   228.740,  1181.400,   252.580,   382.600
NC02,2011-01-03,  3,637390.000,  8474.100,  1084.000,  5418.800,  1141.100,  1725.500
NC02,2011-01-04,  4,519030.000,  7394.400,   930.710,  4699.400,   967.170,  1478.500
NC02,2011-01-05,  5,299790.000,  4304.800,   537.670,  2752.600,   542.190,   841.490
NC02,2011-01-06,  6,514160.000,  6185.200,   812.380,  4104.400,   687.170,  1128.300
NC02,2011-01-07,  7,299290.000,  3618.300,   480.730,  2459.300,   360.110,   624.600
NC02,2011-01-08,  8,313970.000,  3580.600,   485.200,  2461.500,   348.170,   611.570
NC02,2011-01-09,  9,549020.000,  6937.500,   896.610,  4548.100,   788.250,  1280.600
NC02,2011-01-10, 10,193730.000,  2905.500,   360.210,  1878.300,   329.850,   535.840
NC02,2011-01-11, 11,127310.000,  2036.800,   246.860,  1288.400,   242.280,   384.710
NC02,2011-01-12, 12,549090.000,  6456.600,   851.360,  4316.400,   698.010,  1161.400
NC02,2011-01-13, 13, -9998.000, -9998.000, -9998.000, -9998.000, -9998.000, -9998.000
NC02,2011-01-14, 14,540220.000,  7073.000,   914.300,  4661.800,   786.850,  1291.400
NC02,2011-01-15, 15,560570.000,  7314.400,   940.490,  4792.000,   832.350,  1351.700
NC02,2011-01-16, 16,571290.000,  7309.900,   942.340,  4790.500,   830.330,  1349.400
NC02,2011-01-17, 17,319030.000,  4061.500,   528.880,  2704.600,   431.590,   724.720
NC02,2011-01-18, 18,342800.000,  4523.800,   583.070,  2990.700,   487.010,   812.210
NC02,2011-01-19, 19,483010.000,  5869.900,   776.670,  3939.800,   606.690,  1033.700
NC02,2011-01-20, 20,469280.000,  6488.600,   821.740,  4190.400,   771.440,  1227.800
NC02,2011-01-21, 21,618200.000,  7935.500,  1025.300,  5182.200,   923.660,  1485.300
NC02,2011-01-22, 22,420370.000,  5783.800,   737.620,  3765.700,   657.810,  1068.600
NC02,2011-01-23, 23,627100.000,  9246.600,  1159.200,  5848.000,  1203.700,  1844.200
NC02,2011-01-24, 24,438490.000,  6862.400,   849.090,  4324.400,   880.730,  1356.800
NC02,2011-01-25, 25,350820.000,  5792.800,   710.440,  3621.100,   779.400,  1177.900
NC02,2011-01-26, 26, 69656.000,  1126.000,   137.160,   722.300,   119.920,   200.740
NC02,2011-01-27, 27,590620.000,  9133.500,  1135.900,  5752.500,  1204.700,  1836.200
NC02,2011-01-28, 28,523550.000,  7107.600,   909.620,  4625.800,   796.360,  1303.200
NC02,2011-01-29, 29,657190.000,  9927.200,  1239.500,  6257.700,  1298.300,  1985.700
NC02,2011-01-30, 30,707000.000, 11382.000,  1411.300,  7086.500,  1586.700,  2366.700
NC02,2011-01-31, 31,196420.000,  3365.000,   411.420,  2101.000,   458.980,   690.030
NC02,2011-02-01, 32,475170.000,  8475.900,  1041.200,  5235.300,  1233.600,  1811.200
NC02,2011-02-02, 33,516940.000,  9380.200,  1145.800,  5778.900,  1341.800,  1982.000
NC02,2011-02-03, 34,461430.000,  8053.700,   987.820,  5001.000,  1121.400,  1673.500
NC02,2011-02-04, 35,114530.000,  2120.200,   254.570,  1320.700,   273.160,   419.870
NC02,2011-02-05, 36,212110.000,  4430.900,   536.230,  2699.300,   673.610,   973.330
NC02,2011-02-06, 37,805470.000, 12508.000,  1571.600,  7848.800,  1730.000,  2590.600
NC02,2011-02-07, 38,441140.000,  8261.300,  1013.600,  5084.000,  1210.300,  1772.900
NC02,2011-02-08, 39,782250.000, 12034.000,  1511.500,  7597.700,  1580.500,  2415.300
NC02,2011-02-09, 40,778030.000, 13064.000,  1627.200,  8126.500,  1844.600,  2740.200
NC02,2011-02-10, 41,715020.000, 12228.000,  1513.800,  7613.700,  1679.800,  2521.300
NC02,2011-02-11, 42,783240.000, 13185.000,  1643.700,  8215.200,  1837.300,  2743.700
NC02,2011-02-12, 43,708120.000, 11351.000,  1416.100,  7153.500,  1453.100,  2244.100
NC02,2011-02-13, 44,692560.000, 10764.000,  1349.800,  6839.900,  1302.000,  2060.100
NC02,2011-02-14, 45,752480.000, 13040.000,  1613.700,  8096.600,  1785.400,  2683.900
NC02,2011-02-15, 46,842520.000, 14977.000,  1856.100,  9281.100,  2126.000,  3152.500
NC02,2011-02-16, 47,813120.000, 14904.000,  1843.000,  9194.500,  2176.900,  3193.600
NC02,2011-02-17, 48,605820.000, 11551.000,  1430.000,  7097.200,  1751.300,  2534.900
NC02,2011-02-18, 49,816050.000, 16497.000,  2068.200, 10055.000,  2709.300,  3817.100
NC02,2011-02-19, 50,967560.000, 19264.000,  2404.800, 11750.000,  3091.900,  4388.700
NC02,2011-02-20, 51,944090.000, 18182.000,  2263.800, 11134.000,  2830.600,  4059.900
NC02,2011-02-21, 52,853590.000, 16205.000,  2003.000,  9951.000,  2410.800,  3513.100
NC02,2011-02-22, 53,371150.000,  7407.800,   903.000,  4566.600,  1068.700,  1574.400
NC02,2011-02-23, 54,834380.000, 16740.000,  2071.700, 10227.000,  2594.400,  3726.300
NC02,2011-02-24, 55,443970.000,  9470.300,  1159.700,  5753.900,  1479.800,  2118.600
NC02,2011-02-25, 56,642300.000, 13557.000,  1667.500,  8256.700,  2092.000,  3009.200
NC02,2011-02-26, 57,937290.000, 17849.000,  2208.400, 10966.000,  2648.400,  3863.600
NC02,2011-02-27, 58,922830.000, 19212.000,  2400.300, 11687.000,  3117.000,  4408.300
NC02,2011-02-28, 59,594290.000, 13140.000,  1635.500,  7966.800,  2168.800,  3049.400
NC02,2011-03-01, 60,994780.000, 19127.000,  2375.600, 11773.000,  2833.300,  4137.500
NC02,2011-03-02, 61,983810.000, 19647.000,  2439.800, 12032.000,  2986.100,  4320.000
NC02,2011-03-03, 62,997400.000, 20060.000,  2482.800, 12272.000,  3031.300,  4393.700
NC02,2011-03-04, 63,993170.000, 18714.000,  2309.700, 11533.000,  2670.700,  3953.100
NC02,2011-03-05, 64,712650.000, 14591.000,  1780.800,  8930.100,  2126.100,  3121.700
NC02,2011-03-06, 65,269090.000,  4796.800,   587.980,  3014.100,   609.680,   944.280
NC02,2011-03-07, 66,938030.000, 18144.000,  2234.600, 11180.000,  2596.000,  3839.100
NC02,2011-03-08, 67,1018400.000, 20865.000,  2576.100, 12740.000,  3174.700,  4589.800
NC02,2011-03-09, 68,446240.000,  8888.900,  1075.600,  5470.900,  1217.000,  1829.100
NC02,2011-03-10, 69,373900.000,  7933.100,   954.990,  4844.700,  1124.400,  1667.100
NC02,2011-03-11, 70,621620.000, 10356.000,  1294.200,  6585.800,  1277.400,  2008.200
NC02,2011-03-12, 71,1023900.000, 19755.000,  2425.000, 12161.000,  2776.700,  4133.900
NC02,2011-03-13, 72,954020.000, 19898.000,  2445.000, 12126.000,  3002.700,  4353.000
NC02,2011-03-14, 73,893290.000, 18529.000,  2267.000, 11298.000,  2753.600,  4013.300
NC02,2011-03-15, 74,506930.000, 10269.000,  1245.500,  6304.500,  1438.200,  2143.000
NC02,2011-03-16, 75,646460.000, 13173.000,  1603.700,  8062.400,  1886.600,  2787.500
NC02,2011-03-17, 76,1120900.000, 22618.000,  2767.700, 13799.000,  3323.900,  4864.200
NC02,2011-03-18, 77,1108700.000, 24161.000,  2986.200, 14610.000,  3873.500,  5495.900
NC02,2011-03-19, 78,1144800.000, 25319.000,  3141.000, 15293.000,  4139.200,  5834.400
NC02,2011-03-20, 79,772780.000, 16407.000,  2003.300,  9960.400,  2490.200,  3600.700
NC02,2011-03-21, 80,885560.000, 18482.000,  2258.000, 11236.000,  2761.600,  4016.200
NC02,2011-03-22, 81,1035400.000, 22276.000,  2726.500, 13472.000,  3445.300,  4948.100
NC02,2011-03-23, 82,794200.000, 16599.000,  2027.000, 10073.000,  2502.100,  3626.700
NC02,2011-03-24, 83,1018300.000, 22275.000,  2701.700, 13441.000,  3385.300,  4891.000
NC02,2011-03-25, 84,650580.000, 14024.000,  1705.700,  8485.300,  2125.900,  3074.600
NC02,2011-03-26, 85,311380.000,  6396.400,   773.210,  3907.500,   909.840,  1346.900
NC02,2011-03-27, 86,223720.000,  5210.400,   629.170,  3147.300,   800.560,  1152.000
NC02,2011-03-28, 87,640910.000, 14848.000,  1822.500,  8943.900,  2388.100,  3383.600
NC02,2011-03-29, 88,1160800.000, 25863.000,  3220.700, 15604.000,  4245.800,  5976.000
NC02,2011-03-30, 89,165220.000,  3572.200,   429.640,  2180.200,   502.470,   747.200
