#Daily/Hourly Sums represent an integration over time. Basically by summing the readings over the number of seconds in the measurement period, the units of radiant power are converted to radiant energy and are useful for studying effects related to exposure. Current available values are Caldwell biological spectral weighting function, Flint biological spectral weighting function, erythemally weighted irradiance, UV-A irradiance, and UV-B irradiance and spectral weighting function Vitamin D.
#Location: North Carolina,Raleigh
#Latitude: 35.728000 N
#Longitude: 78.680000 W
#Elevation: 120 m
#Internal ID: NC02
#Local Standard Date Time: YYYY-MM-DD
#Local Day of year: DOY
#Sums: UVA (J/(m^2 day/hour)), UVB (J/(m^2 day/hour)), Erythemal (J/(m^2 day/hour)), Flint (J/(m^2 day/hour)), Caldwell (J/(m^2 day/hour)), Vitamin D (J/(m^2 day/hour))
ID  ,Date      ,DOY,       UVA,       UVB, Erythemal,     Flint,  Caldwell, Vitamin D
NC02,2006-01-01,  1,1112600.000,  7049.300,  1010.300,  4676.000,   935.830,  1424.600
NC02,2006-01-02,  2,101650.000,  1789.500,   219.010,  1121.200,   232.510,   356.220
NC02,2006-01-03,  3,280190.000,  3997.600,   511.090,  2573.200,   495.320,   774.880
NC02,2006-01-04,  4,414830.000,  6831.100,   856.540,  4258.800,   993.830,  1460.100
NC02,2006-01-05,  5,490420.000,  6917.800,   885.670,  4430.400,   868.760,  1351.400
NC02,2006-01-06,  6,267950.000,  3686.100,   475.200,  2410.800,   411.180,   674.270
NC02,2006-01-07,  7,491570.000,  5871.900,   787.720,  3911.800,   644.480,  1066.300
NC02,2006-01-08,  8,551550.000,  7791.000,  1006.600,  4963.100,  1071.800,  1609.300
NC02,2006-01-09,  9,543560.000,  7931.200,  1020.900,  5010.500,  1132.800,  1677.000
NC02,2006-01-10, 10,277380.000,  4009.000,   514.890,  2572.900,   533.400,   811.380
NC02,2006-01-11, 11,379030.000,  6003.900,   755.900,  3787.000,   815.510,  1229.400
NC02,2006-01-12, 12,480930.000,  6783.900,   873.250,  4357.100,   841.210,  1316.400
NC02,2006-01-13, 13,303070.000,  4597.500,   581.570,  2937.500,   568.640,   890.480
NC02,2006-01-14, 14,276150.000,  3371.500,   452.050,  2257.700,   366.720,   609.540
NC02,2006-01-15, 15,618890.000,  8723.800,  1126.000,  5561.000,  1184.100,  1787.100
NC02,2006-01-16, 16,529300.000,  8073.600,  1030.000,  5093.400,  1135.300,  1690.200
NC02,2006-01-17, 17,493990.000,  8510.500,  1071.100,  5272.600,  1288.300,  1867.000
NC02,2006-01-18, 18,527690.000,  7764.000,   990.970,  4940.500,  1039.200,  1576.400
NC02,2006-01-19, 19,559400.000,  8633.900,  1091.900,  5435.600,  1186.600,  1780.900
NC02,2006-01-20, 20,606730.000,  9888.700,  1248.200,  6175.100,  1427.100,  2103.400
NC02,2006-01-21, 21,156200.000,  2855.200,   350.620,  1771.200,   400.720,   596.180
NC02,2006-01-22, 22,124700.000,  2449.600,   298.740,  1515.100,   349.640,   517.010
NC02,2006-01-23, 23,193340.000,  3581.100,   440.830,  2220.400,   515.530,   760.110
NC02,2006-01-24, 24,523160.000,  9060.000,  1128.800,  5630.800,  1292.300,  1912.600
NC02,2006-01-25, 25,586180.000,  8741.800,  1111.200,  5573.700,  1100.000,  1710.800
NC02,2006-01-26, 26,599280.000,  9665.400,  1216.300,  6080.400,  1298.500,  1966.700
NC02,2006-01-27, 27,595100.000,  9867.100,  1232.700,  6161.600,  1341.500,  2021.600
NC02,2006-01-28, 28,603120.000, 10295.000,  1282.200,  6389.700,  1436.200,  2142.800
NC02,2006-01-29, 29,211230.000,  4319.500,   525.310,  2639.800,   637.300,   931.080
NC02,2006-01-30, 30,471540.000,  8646.100,  1074.500,  5336.300,  1279.200,  1868.300
NC02,2006-01-31, 31,592540.000,  9108.000,  1153.900,  5776.100,  1159.700,  1795.800
NC02,2006-02-01, 32,665860.000, 11017.000,  1390.700,  6873.800,  1584.900,  2339.400
NC02,2006-02-02, 33,499530.000,  8548.400,  1071.200,  5328.300,  1211.100,  1797.800
NC02,2006-02-03, 34,633100.000, 11003.000,  1383.400,  6830.200,  1609.600,  2361.500
NC02,2006-02-04, 35,124840.000,  2131.200,   262.520,  1342.100,   263.780,   412.800
NC02,2006-02-05, 36,560230.000,  6800.400,   912.800,  4559.900,   716.450,  1210.700
NC02,2006-02-06, 37,591940.000, 10288.000,  1290.400,  6395.000,  1481.900,  2186.700
NC02,2006-02-07, 38,664720.000, 11857.000,  1482.700,  7317.100,  1747.700,  2556.400
NC02,2006-02-08, 39,656300.000, 10619.000,  1337.000,  6645.000,  1452.500,  2185.700
NC02,2006-02-09, 40,593260.000,  7515.000,   993.410,  4976.300,   815.580,  1358.500
NC02,2006-02-10, 41,657700.000, 10500.000,  1333.900,  6601.500,  1479.600,  2202.300
NC02,2006-02-11, 42, 57431.000,  1024.000,   125.770,   644.280,   128.890,   200.440
NC02,2006-02-12, 43,449060.000,  6372.300,   825.100,  4160.200,   727.660,  1183.600
NC02,2006-02-13, 44,687280.000,  9511.400,  1235.000,  6160.200,  1130.600,  1806.100
NC02,2006-02-14, 45,785810.000, 13018.000,  1658.600,  8156.300,  1871.100,  2765.300
NC02,2006-02-15, 46,768180.000, 14198.000,  1810.000,  8746.400,  2273.100,  3232.800
NC02,2006-02-16, 47,793760.000, 13887.000,  1763.400,  8603.400,  2118.300,  3062.900
NC02,2006-02-17, 48,687110.000, 13650.000,  1731.500,  8350.000,  2250.600,  3168.800
NC02,2006-02-18, 49,213410.000,  4627.200,   577.040,  2826.500,   755.020,  1066.100
NC02,2006-02-19, 50,898650.000, 17523.000,  2247.700, 10716.000,  2988.100,  4161.600
NC02,2006-02-20, 51,599310.000, 12942.000,  1653.100,  7874.800,  2261.900,  3125.500
NC02,2006-02-21, 52,873120.000, 17450.000,  2234.600, 10681.000,  2969.800,  4138.200
NC02,2006-02-22, 53,144240.000,  3072.500,   381.280,  1881.800,   487.440,   694.960
NC02,2006-02-23, 54,631300.000, 13262.000,  1680.400,  8076.000,  2237.400,  3125.700
NC02,2006-02-24, 55,857330.000, 14276.000,  1794.600,  8925.300,  1951.800,  2938.500
NC02,2006-02-25, 56,425460.000,  8318.300,  1028.200,  5119.100,  1227.900,  1794.900
NC02,2006-02-26, 57,874770.000, 15233.000,  1918.300,  9476.900,  2180.200,  3226.400
NC02,2006-02-27, 58,810930.000, 12898.000,  1621.900,  8139.100,  1631.400,  2535.500
NC02,2006-02-28, 59,616700.000, 10492.000,  1306.500,  6569.500,  1376.000,  2107.000
NC02,2006-03-01, 60,746960.000, 13882.000,  1732.500,  8560.400,  2048.100,  2995.700
NC02,2006-03-02, 61,789520.000, 15066.000,  1886.000,  9244.700,  2309.500,  3331.700
NC02,2006-03-03, 62,866320.000, 15861.000,  1987.900,  9784.300,  2380.600,  3460.300
NC02,2006-03-04, 63,970170.000, 19568.000,  2474.100, 11928.000,  3223.100,  4536.700
NC02,2006-03-05, 64,989690.000, 21065.000,  2671.700, 12778.000,  3590.900,  4997.400
NC02,2006-03-06, 65,218970.000,  4250.100,   518.750,  2627.300,   580.440,   873.710
NC02,2006-03-07, 66,893840.000, 13915.000,  1758.400,  8815.000,  1752.800,  2731.700
NC02,2006-03-08, 67,872920.000, 16026.000,  1985.100,  9883.500,  2266.700,  3367.300
NC02,2006-03-09, 68,866000.000, 18502.000,  2331.600, 11224.000,  3090.700,  4328.900
NC02,2006-03-10, 69, -9998.000, -9998.000, -9998.000, -9998.000, -9998.000, -9998.000
NC02,2006-03-11, 70,860180.000, 19117.000,  2419.100, 11563.000,  3275.600,  4549.900
NC02,2006-03-12, 71,790270.000, 17926.000,  2298.700, 10853.000,  3185.000,  4374.200
NC02,2006-03-13, 72,848900.000, 19343.000,  2504.500, 11729.000,  3524.400,  4803.800
NC02,2006-03-14, 73,760320.000, 17950.000,  2302.100, 10850.000,  3220.300,  4408.700
NC02,2006-03-15, 74,1087600.000, 23175.000,  2938.200, 14079.000,  3896.200,  5445.600
NC02,2006-03-16, 75,924540.000, 20461.000,  2576.900, 12382.000,  3441.000,  4807.700
NC02,2006-03-17, 76,888350.000, 19314.000,  2423.600, 11706.000,  3180.500,  4474.500
NC02,2006-03-18, 77,1098600.000, 22722.000,  2865.100, 13841.000,  3695.900,  5222.700
NC02,2006-03-19, 78,1039600.000, 21893.000,  2751.300, 13331.000,  3540.200,  5012.200
NC02,2006-03-20, 79,552470.000, 11670.000,  1469.600,  7107.600,  1907.200,  2690.600
NC02,2006-03-21, 80,203200.000,  4801.100,   589.040,  2903.600,   763.440,  1086.400
NC02,2006-03-22, 81,1111700.000, 23726.000,  2993.000, 14401.000,  3917.500,  5506.900
NC02,2006-03-23, 82,914230.000, 18190.000,  2283.900, 11117.000,  2848.700,  4077.800
NC02,2006-03-24, 83,552770.000,  9842.300,  1215.300,  6138.000,  1283.900,  1968.200
NC02,2006-03-25, 84,597020.000, 10203.000,  1274.500,  6427.900,  1314.700,  2029.300
NC02,2006-03-26, 85,833550.000, 13754.000,  1725.000,  8672.200,  1758.000,  2722.100
NC02,2006-03-27, 86,1073600.000, 19399.000,  2421.900, 12009.000,  2743.100,  4077.200
NC02,2006-03-28, 87,516500.000,  9900.900,  1220.500,  6100.800,  1405.800,  2085.200
NC02,2006-03-29, 88,1014100.000, 18543.000,  2308.600, 11461.000,  2644.500,  3916.800
NC02,2006-03-30, 89,1097300.000, 21765.000,  2736.300, 13298.000,  3431.300,  4900.200
NC02,2006-03-31, 90,938900.000, 18443.000,  2289.400, 11283.000,  2768.900,  4022.200
NC02,2006-04-01, 91,981570.000, 21432.000,  2680.400, 12962.000,  3505.600,  4940.500
NC02,2006-04-02, 92,1262800.000, 27517.000,  3473.800, 16644.000,  4615.100,  6451.100
NC02,2006-04-03, 93,816060.000, 16166.000,  2031.500,  9889.500,  2509.700,  3604.200
NC02,2006-04-04, 94,1263500.000, 24443.000,  3039.300, 14982.000,  3624.200,  5290.300
NC02,2006-04-05, 95,1188100.000, 20872.000,  2588.300, 12962.000,  2802.400,  4249.200
NC02,2006-04-06, 96,1206300.000, 23689.000,  2955.100, 14505.000,  3582.400,  5192.500
NC02,2006-04-07, 97,870410.000, 17860.000,  2224.500, 10881.000,  2772.500,  3980.100
NC02,2006-04-08, 98,420130.000,  8760.200,  1077.500,  5323.900,  1323.600,  1916.600
NC02,2006-04-09, 99,1321900.000, 27040.000,  3384.300, 16465.000,  4238.300,  6063.700
NC02,2006-04-10,100,1261200.000, 24275.000,  3012.800, 14862.000,  3558.300,  5213.100
NC02,2006-04-11,101,1322200.000, 27090.000,  3383.600, 16489.000,  4228.800,  6058.400
