#Daily/Hourly Sums represent an integration over time. Basically by summing the readings over the number of seconds in the measurement period, the units of radiant power are converted to radiant energy and are useful for studying effects related to exposure. Current available values are Caldwell biological spectral weighting function, Flint biological spectral weighting function, erythemally weighted irradiance, UV-A irradiance, and UV-B irradiance and spectral weighting function Vitamin D.
#Location: North Carolina,Raleigh
#Latitude: 35.728000 N
#Longitude: 78.680000 W
#Elevation: 120 m
#Internal ID: NC02
#Local Standard Date Time: YYYY-MM-DD
#Local Day of year: DOY
#Sums: UVA (J/(m^2 day/hour)), UVB (J/(m^2 day/hour)), Erythemal (J/(m^2 day/hour)), Flint (J/(m^2 day/hour)), Caldwell (J/(m^2 day/hour)), Vitamin D (J/(m^2 day/hour))
ID  ,Date      ,DOY,       UVA,       UVB, Erythemal,     Flint,  Caldwell, Vitamin D
NC02,2007-01-01,  1,145940.000,  2241.200,   274.480,  1423.600,   262.580,   419.510
NC02,2007-01-02,  2,562180.000,  7357.700,   945.860,  4746.600,   921.240,  1434.800
NC02,2007-01-03,  3,533070.000,  6875.400,   888.150,  4466.700,   822.860,  1306.600
NC02,2007-01-04,  4,426250.000,  5897.900,   747.890,  3786.800,   738.350,  1149.600
NC02,2007-01-05,  5,198370.000,  2873.600,   359.570,  1843.400,   354.770,   555.170
NC02,2007-01-06,  6,597650.000,  8628.300,  1096.400,  5459.800,  1222.000,  1813.400
NC02,2007-01-07,  7,213260.000,  3516.600,   431.300,  2206.300,   470.680,   712.870
NC02,2007-01-08,  8,372700.000,  4926.700,   634.140,  3192.700,   619.590,   964.150
NC02,2007-01-09,  9,500450.000,  5823.800,   765.560,  3856.200,   670.890,  1084.100
NC02,2007-01-10, 10,587340.000,  7104.900,   926.490,  4663.400,   858.440,  1358.100
NC02,2007-01-11, 11,597980.000,  7655.000,   988.150,  4947.100,   999.640,  1531.400
NC02,2007-01-12, 12,539710.000,  7756.600,   987.450,  4920.400,  1109.800,  1641.500
NC02,2007-01-13, 13,481670.000,  6957.400,   881.860,  4421.200,   975.980,  1454.000
NC02,2007-01-14, 14,623930.000,  9143.700,  1167.300,  5772.500,  1349.800,  1974.700
NC02,2007-01-15, 15,519320.000,  7827.500,   996.230,  4938.200,  1161.200,  1695.400
NC02,2007-01-16, 16,192350.000,  3051.700,   379.890,  1926.500,   430.530,   639.650
NC02,2007-01-17, 17,636870.000,  8736.300,  1124.900,  5560.400,  1261.900,  1861.000
NC02,2007-01-18, 18,198540.000,  3371.700,   415.620,  2122.300,   458.290,   690.900
NC02,2007-01-19, 19,591240.000,  8094.200,  1033.400,  5173.800,  1086.900,  1646.800
NC02,2007-01-20, 20,601580.000,  8161.300,  1043.800,  5237.600,  1080.300,  1646.300
NC02,2007-01-21, 21,170270.000,  2839.400,   351.210,  1787.200,   396.180,   590.990
NC02,2007-01-22, 22,190440.000,  3225.200,   399.070,  2022.300,   449.990,   671.450
NC02,2007-01-23, 23,639060.000,  8980.900,  1152.300,  5724.700,  1270.500,  1888.100
NC02,2007-01-24, 24,670150.000,  9077.300,  1170.200,  5838.000,  1217.000,  1846.400
NC02,2007-01-25, 25,478130.000,  6017.000,   785.440,  3966.500,   706.220,  1132.700
NC02,2007-01-26, 26,643070.000,  8491.200,  1096.700,  5510.400,  1048.900,  1645.100
NC02,2007-01-27, 27,660250.000,  9382.300,  1195.900,  5989.800,  1245.000,  1895.700
NC02,2007-01-28, 28,417500.000,  6172.000,   778.900,  3935.800,   807.440,  1236.300
NC02,2007-01-29, 29,732530.000,  9063.400,  1186.200,  5923.400,  1130.800,  1766.600
NC02,2007-01-30, 30,620940.000,  8770.500,  1118.600,  5600.000,  1160.300,  1769.000
NC02,2007-01-31, 31,659090.000,  8494.400,  1105.100,  5529.900,  1055.700,  1651.900
NC02,2007-02-01, 32, 84542.000,  1295.700,   160.750,   835.450,   142.930,   235.630
NC02,2007-02-02, 33,265750.000,  4646.900,   578.580,  2894.300,   689.540,  1006.300
NC02,2007-02-03, 34,789220.000, 12366.000,  1605.700,  7746.800,  1993.300,  2831.100
NC02,2007-02-04, 35,699810.000,  9614.100,  1245.400,  6151.900,  1327.600,  1992.500
NC02,2007-02-05, 36,791070.000, 10816.000,  1405.400,  6932.400,  1481.100,  2230.500
NC02,2007-02-06, 37,798560.000, 11088.000,  1435.300,  7093.700,  1521.800,  2289.100
NC02,2007-02-07, 38,785110.000, 11880.000,  1523.900,  7496.700,  1738.400,  2552.200
NC02,2007-02-08, 39,634150.000,  9588.900,  1216.900,  6079.300,  1323.200,  1985.000
NC02,2007-02-09, 40,698840.000,  9727.600,  1248.400,  6248.500,  1252.100,  1931.400
NC02,2007-02-10, 41,885290.000, 12430.000,  1605.700,  7922.800,  1747.100,  2604.300
NC02,2007-02-11, 42,852760.000, 12698.000,  1634.700,  8057.000,  1814.200,  2688.300
NC02,2007-02-12, 43,650530.000, 10223.000,  1297.400,  6462.000,  1431.200,  2136.400
NC02,2007-02-13, 44,212610.000,  3568.700,   442.350,  2254.500,   479.200,   725.930
NC02,2007-02-14, 45,555110.000,  8375.700,  1067.700,  5343.600,  1125.100,  1707.000
NC02,2007-02-15, 46,874140.000, 12066.000,  1562.600,  7776.500,  1596.000,  2437.100
NC02,2007-02-16, 47, -9998.000, -9998.000, -9998.000, -9998.000, -9998.000, -9998.000
NC02,2007-02-17, 48,451330.000,  6492.200,   829.470,  4223.800,   769.540,  1229.900
NC02,2007-02-18, 49,779260.000, 10477.000,  1358.500,  6848.300,  1271.500,  2012.100
NC02,2007-02-19, 50,923780.000, 14420.000,  1846.100,  9123.100,  2089.500,  3079.700
NC02,2007-02-20, 51,881530.000, 13663.000,  1751.600,  8627.900,  2003.000,  2939.600
NC02,2007-02-21, 52,606730.000,  9613.400,  1208.800,  6104.700,  1286.200,  1952.900
NC02,2007-02-22, 53,945480.000, 14873.000,  1902.900,  9392.700,  2162.700,  3183.500
NC02,2007-02-23, 54,980270.000, 14778.000,  1895.200,  9407.700,  2065.100,  3086.000
NC02,2007-02-24, 55,969080.000, 14910.000,  1910.800,  9466.000,  2112.300,  3140.300
NC02,2007-02-25, 56,107590.000,  1848.700,   227.240,  1165.700,   242.040,   370.340
NC02,2007-02-26, 57,745680.000, 11836.000,  1493.200,  7485.200,  1613.600,  2432.800
NC02,2007-02-27, 58,943790.000, 14788.000,  1876.600,  9345.700,  2048.400,  3069.800
NC02,2007-02-28, 59,1001300.000, 16380.000,  2084.300, 10268.000,  2416.500,  3536.800
NC02,2007-03-01, 60,486940.000,  8508.000,  1066.900,  5316.900,  1238.300,  1820.500
NC02,2007-03-02, 61,1026500.000, 17978.000,  2284.000, 11186.000,  2752.600,  3975.000
NC02,2007-03-03, 62,1004600.000, 16283.000,  2071.300, 10243.000,  2327.900,  3447.700
NC02,2007-03-04, 63,960760.000, 14686.000,  1876.000,  9349.700,  1958.800,  2980.800
NC02,2007-03-05, 64,1054800.000, 16316.000,  2080.200, 10365.000,  2200.900,  3334.600
NC02,2007-03-06, 65,995390.000, 16590.000,  2100.700, 10415.000,  2367.700,  3508.100
NC02,2007-03-07, 66,1023000.000, 16558.000,  2105.200, 10409.000,  2358.500,  3497.700
NC02,2007-03-08, 67,1045200.000, 17406.000,  2212.300, 10912.000,  2538.300,  3730.700
NC02,2007-03-09, 68,999720.000, 16000.000,  2038.500, 10069.000,  2284.000,  3384.100
NC02,2007-03-10, 69,970300.000, 16207.000,  2059.700, 10157.000,  2356.800,  3467.800
NC02,2007-03-11, 70,995050.000, 16733.000,  2123.500, 10484.000,  2421.000,  3569.100
NC02,2007-03-12, 71,985350.000, 16545.000,  2092.800, 10372.000,  2367.400,  3504.100
NC02,2007-03-13, 72,947290.000, 16965.000,  2159.700, 10525.000,  2635.300,  3785.700
NC02,2007-03-14, 73,778530.000, 13434.000,  1703.800,  8376.000,  2001.900,  2918.700
NC02,2007-03-15, 74,894520.000, 16393.000,  2091.900, 10142.000,  2608.600,  3715.600
NC02,2007-03-16, 75,163470.000,  2884.400,   358.690,  1816.700,   400.640,   599.270
NC02,2007-03-17, 76,772020.000, 11787.000,  1507.100,  7557.700,  1533.700,  2359.500
NC02,2007-03-18, 77,1118300.000, 16596.000,  2122.300, 10649.000,  2095.200,  3263.200
NC02,2007-03-19, 78,1216400.000, 21895.000,  2794.600, 13559.000,  3439.300,  4920.700
NC02,2007-03-20, 79,1168800.000, 22502.000,  2892.100, 13840.000,  3734.000,  5243.000
NC02,2007-03-21, 80,918250.000, 18473.000,  2375.800, 11329.000,  3134.800,  4368.700
NC02,2007-03-22, 81,1046500.000, 20599.000,  2653.400, 12671.000,  3449.700,  4829.400
NC02,2007-03-23, 82,1221500.000, 23704.000,  3043.400, 14554.000,  3921.700,  5511.900
NC02,2007-03-24, 83,1059100.000, 21377.000,  2732.700, 13081.000,  3562.700,  4993.700
NC02,2007-03-25, 84,1196700.000, 23753.000,  3030.100, 14558.000,  3908.900,  5502.100
