#Daily/Hourly Sums represent an integration over time. Basically by summing the readings over the number of seconds in the measurement period, the units of radiant power are converted to radiant energy and are useful for studying effects related to exposure. Current available values are Caldwell biological spectral weighting function, Flint biological spectral weighting function, erythemally weighted irradiance, UV-A irradiance, and UV-B irradiance and spectral weighting function Vitamin D.
#Location: North Carolina,Raleigh
#Latitude: 35.728000 N
#Longitude: 78.680000 W
#Elevation: 120 m
#Internal ID: NC02
#Local Standard Date Time: YYYY-MM-DD
#Local Day of year: DOY
#Sums: UVA (J/(m^2 day/hour)), UVB (J/(m^2 day/hour)), Erythemal (J/(m^2 day/hour)), Flint (J/(m^2 day/hour)), Caldwell (J/(m^2 day/hour)), Vitamin D (J/(m^2 day/hour))
ID  ,Date      ,DOY,       UVA,       UVB, Erythemal,     Flint,  Caldwell, Vitamin D
NC02,2022-01-01,  1,315340.000,  5477.200,   655.520,  3320.300,   710.920,  1087.100
NC02,2022-01-02,  2,174650.000,  3400.500,   397.260,  2030.100,   469.230,   700.420
NC02,2022-01-03,  3,190130.000,  2918.600,   349.210,  1808.600,   334.940,   540.780
NC02,2022-01-04,  4,568860.000,  9204.600,  1104.200,  5550.800,  1235.600,  1864.400
NC02,2022-01-05,  5,298820.000,  4556.300,   551.710,  2841.500,   511.500,   832.550
NC02,2022-01-06,  6,450310.000,  7099.700,   846.270,  4364.000,   853.920,  1346.800
NC02,2022-01-07,  7,431480.000,  6810.200,   809.910,  4165.600,   828.460,  1300.000
NC02,2022-01-08,  8,590960.000,  9860.200,  1183.200,  6003.300,  1343.700,  2016.400
NC02,2022-01-09,  9,527220.000,  8832.800,  1053.500,  5378.500,  1168.900,  1774.400
NC02,2022-01-10, 10,599350.000,  9238.100,  1103.700,  5628.100,  1214.200,  1846.300
NC02,2022-01-11, 11,603720.000,  9031.500,  1094.200,  5579.600,  1115.000,  1741.700
NC02,2022-01-12, 12,597720.000,  8907.400,  1088.800,  5557.500,  1068.800,  1692.200
NC02,2022-01-13, 13,285870.000,  4103.300,   499.640,  2613.200,   404.340,   700.920
NC02,2022-01-14, 14,475450.000,  6731.100,   823.090,  4254.900,   704.810,  1186.300
NC02,2022-01-15, 15,391320.000,  6421.700,   768.780,  3954.100,   820.980,  1264.600
NC02,2022-01-16, 16, 11533.000,   193.530,    22.114,   122.270,    16.382,    30.659
NC02,2022-01-17, 17,430650.000,  6272.900,   772.990,  3962.600,   711.890,  1154.600
NC02,2022-01-18, 18,736440.000, 10965.000,  1337.500,  6819.200,  1356.300,  2119.800
NC02,2022-01-19, 19,703300.000, 11449.000,  1382.300,  6998.100,  1535.400,  2320.400
NC02,2022-01-20, 20,154160.000,  2671.700,   310.630,  1633.100,   306.570,   493.660
NC02,2022-01-21, 21,203400.000,  3886.800,   457.620,  2363.000,   516.500,   782.920
NC02,2022-01-22, 22,655180.000, 10341.000,  1228.500,  6302.100,  1367.300,  2075.100
NC02,2022-01-23, 23,795430.000, 11307.000,  1360.100,  6984.300,  1360.800,  2148.300
NC02,2022-01-24, 24,806080.000, 13043.000,  1560.900,  7921.100,  1754.000,  2646.300
NC02,2022-01-25, 25,711670.000, 11686.000,  1397.700,  7129.500,  1486.400,  2293.600
NC02,2022-01-26, 26,831420.000, 13735.000,  1645.300,  8286.700,  1890.800,  2827.500
NC02,2022-01-27, 27,729000.000, 10894.000,  1329.700,  6759.000,  1314.500,  2077.000
NC02,2022-01-28, 28,438410.000,  8198.700,   969.630,  4921.400,  1156.600,  1713.100
NC02,2022-01-29, 29,583540.000,  7822.200,   963.920,  4975.000,   780.440,  1346.300
NC02,2022-01-30, 30,681140.000,  9940.800,  1208.500,  6117.000,  1214.900,  1908.300
NC02,2022-01-31, 31, -9998.000, -9998.000, -9998.000, -9998.000, -9998.000, -9998.000
NC02,2022-02-02, 33,760660.000, 15365.000,  1785.000,  9153.900,  2127.600,  3171.200
NC02,2022-02-03, 34,401770.000,  9454.000,  1094.600,  5575.200,  1421.700,  2056.600
NC02,2022-02-04, 35,286460.000,  7037.900,   816.550,  4156.000,  1078.700,  1551.000
NC02,2022-02-05, 36,781610.000, 14902.000,  1769.100,  8995.100,  2068.400,  3084.500
NC02,2022-02-06, 37,829960.000, 16965.000,  2026.500, 10178.000,  2533.700,  3679.500
NC02,2022-02-07, 38,219280.000,  5159.900,   597.880,  3068.600,   765.310,  1112.800
NC02,2022-02-08, 39,518630.000, 11048.000,  1294.900,  6598.100,  1596.300,  2344.400
NC02,2022-02-09, 40,925270.000, 20215.000,  2446.000, 12029.000,  3288.000,  4639.400
NC02,2022-02-10, 41,865040.000, 17836.000,  2122.500, 10635.000,  2690.700,  3892.300
NC02,2022-02-11, 42,761930.000, 14708.000,  1740.100,  8870.900,  1994.500,  3001.500
NC02,2022-02-12, 43,723380.000, 14656.000,  1735.500,  8776.000,  2086.200,  3081.900
NC02,2022-02-13, 44,421990.000,  9716.200,  1143.800,  5755.600,  1494.100,  2146.600
NC02,2022-02-14, 45,855770.000, 18116.000,  2146.500, 10823.000,  2684.900,  3908.700
NC02,2022-02-15, 46,907330.000, 19254.000,  2286.200, 11509.000,  2890.500,  4190.100
